,open,high,low,close,volume,sma_20,ema_20,wma_20,macd,signal,hist,rsi_14,stoch_k,stoch_d,bb_mid,bb_upper,bb_lower,atr_14,plus_di,minus_di,adx,cci_20,obv,mfi_14,psar,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,pp,r1,s1,r2,s2,r3,s3,vwap,roc_12,willr_14,trix_15,donchian_upper,donchian_lower,donchian_mid
2023-03-11,1.0902715727317975,1.0918090867573305,1.0888791113169887,1.0913169955770574,6299.0,1.0896219935290277,1.0902900871779633,1.0892571889476834,-0.00032657447136230644,-0.0007645971985541501,0.0004380227271918437,52.99069352318068,78.17182376841322,77.43577857509125,1.0896219935290277,1.0921222612481172,1.0871217258099382,0.002799443627052435,16.58864648021868,16.315257582226568,18.743092808719506,78.47393509180344,-14584.0,20.769908278482305,1.0888791113169887,1.0895150758086989,1.0895150758086989,1.0936360385061459,,1.0890698094613824,1.0906683978837923,1.092457684450596,1.0895277090102542,1.0935983733241341,1.0877384224434505,1.0953876598909378,1.0865977335699124,1.0947714810804403,0.13292863446068282,-21.828176231586784,-0.010324848282527999,1.0927131644080939,1.086316987209304,1.0895150758086989
2023-03-12,1.0914659212842648,1.0914485751735536,1.0895014355725097,1.0917329484344251,8574.0,1.0897861672703266,1.0904275025357215,1.0893844931059578,-0.0001831298464556319,-0.0006483037281344465,0.00046517388167881463,54.54932576350556,84.67497157748927,79.67044817963934,1.0897861672703266,1.0923861272945357,1.0871862072461176,0.002738564768051831,15.74617154417684,15.486667039623647,17.46364837237831,87.32988362972642,-6010.0,32.180844542927474,1.0888791113169887,1.0895150758086989,1.0895150758086989,1.0934263498899925,,1.0905225913098142,1.0908943197268295,1.0922872038811493,1.0903400642801053,1.0928414593278735,1.0889471801257855,1.0942343434821933,1.0883929246790613,1.0946813775908597,0.13780217885888124,-15.32502842251073,-0.008769874451031168,1.0927131644080939,1.086316987209304,1.0895150758086989
2023-03-13,1.092273443100087,1.0936725722358596,1.091169389634904,1.0923130231266154,2689.0,1.0899505302811057,1.0906070759253306,1.0894725661888218,-2.2383742135145823e-05,-0.0005231197309345864,0.0005007359887994405,56.70518399865494,81.51677800833181,81.45452445141143,1.0899505302811057,1.0927457205207853,1.087155340041426,0.0027217517561163866,20.548335213174713,14.469308710082943,17.456237475656593,170.88802189588858,-3321.0,37.9471695177024,1.0895014355725097,1.0899947797225817,1.0899947797225817,1.092347545535571,,1.0893610888027256,1.0923849949991264,1.093600600363349,1.0910974177623933,1.094888177600082,1.0898818123981708,1.0961037829643046,1.0885942351614377,1.0946647616303475,0.15967014666453672,-18.48322199166818,-0.0070982230256588785,1.0936725722358596,1.086316987209304,1.0899947797225817
2023-03-14,1.0923935064743664,1.0930182101472814,1.090592916359182,1.0919874108282288,4267.0,1.0901932617603258,1.0907385363922733,1.0897640405237268,7.783725302679123e-05,-0.00040292833414231087,0.0004807655871691021,55.12456708181513,77.09004244330171,81.09393067637427,1.0901932617603258,1.0928046308911095,1.0875818926295422,0.0027005761869723093,19.230210426410835,15.065874603484733,17.0766709901198,124.14766458007804,-7588.0,33.786037432276345,1.090592916359182,1.0907815476001832,1.0899947797225817,1.0922292592747422,,1.0901634087230485,1.091866179111564,1.093139441863946,1.0907141480758467,1.0942914728996633,1.0894408853234647,1.0955647356520453,1.0882888542877474,1.0946329933976244,0.18845151799076199,-22.909957556698295,-0.005464610892291777,1.0936725722358596,1.086316987209304,1.0899947797225817
2023-03-15,1.0942534098160093,1.0946766257639746,1.0923155030727356,1.0941830995467592,5406.0,1.090519348451708,1.091066590026034,1.0900362293554018,0.00033062559711871664,-0.00025621754789010534,0.000586843145008822,62.67914348825729,94.09632110302555,84.2343805182197,1.090519348451708,1.0933995533429848,1.0876391435604311,0.0026997646690275594,22.24971679520089,13.993945857023233,17.48394611494016,218.51985593774435,-2182.0,35.32083878023391,1.090592916359182,1.0913444938163472,1.0904968064866392,1.0922292592747422,,1.0892657283890401,1.0937250761278232,1.0951346491829108,1.0927735264916718,1.0960861988190622,1.0913639534365842,1.0974957718741498,1.0904124038004328,1.094620121184102,0.40238065835067616,-5.903678896974451,-0.0035228312251223137,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-16,1.0921260080138555,1.0920549431556485,1.0906511414658837,1.0922033804767162,9453.0,1.0906721961748325,1.0911748557832417,1.0901815407992692,0.00036698502240550823,-0.00013157703383098263,0.0004985620562364909,53.872924203938176,70.41444709500509,80.53360354711077,1.0906721961748325,1.0935691497606288,1.0877752425890361,0.002759207055588125,20.21535729965449,17.023028596448235,16.847427306824798,74.06173525064813,-11635.0,33.09926707289655,1.0906511414658837,1.0915425818084636,1.0904968064866392,1.091781462190972,,1.0887469237699134,1.091636488366083,1.0926218352662822,1.0912180335765174,1.0930402900558478,1.0902326866763181,1.094025636956047,1.0898142318867525,1.0945479422458193,0.20905391065111356,-29.58555290499491,-0.0018056233098362462,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-17,1.0931687232282565,1.0936743717430322,1.0912329731881647,1.0916218806678692,2442.0,1.090728910894736,1.0912174295817776,1.0902045240968825,0.00034490213698235017,-3.628119966831606e-05,0.0003811833366506662,51.58056217158983,63.458407009731026,75.9897250692539,1.090728910894736,1.0936534686056212,1.0878043531838508,0.0027365064483937922,23.15416989478809,15.938225289787184,16.96251760230279,98.80954033703249,-14077.0,37.920545134265986,1.0906511414658837,1.0917778685404818,1.0904968064866392,1.0914413098810967,,1.0870410795172116,1.0921764085330221,1.0931198438778795,1.090678445323012,1.0946178070878896,1.0897350099781546,1.095561242432747,1.0882370467681446,1.0945332135339354,0.440575102454166,-36.541592990268974,-0.00041329934838962856,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-18,1.0928241501858251,1.0939066706769942,1.0914148696483745,1.0925335365252231,9597.0,1.0908326043288015,1.091342773100201,1.0902400418573481,0.0003963949061180916,5.025402148896547e-05,0.0003461408846291261,54.825957781433125,74.36385287789605,69.41223566087739,1.0908326043288015,1.0938569827542608,1.0878082259033421,0.0027190274898384985,22.248759751606165,14.894919330477267,17.165077988795446,111.62631760044407,-4480.0,49.29699199007618,1.0912329731881647,1.0917778685404818,1.0904968064866392,1.0912111018716724,,1.0883762597694053,1.0926183589501972,1.09382184825202,1.0913300472234002,1.0951101599788169,1.0901265579215775,1.0963136492806396,1.0888382461947805,1.0944875900652637,0.2968515290779905,-25.636147122103953,0.0008655615040931153,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-19,1.091824129571965,1.093363649155276,1.0903726765687713,1.0922517164478154,5437.0,1.0909517777213535,1.0914293391333072,1.0903432351073077,0.0004097395491962086,0.0001221511270304141,0.0002875884221657945,53.62928450947526,64.26654019521573,67.3629333609476,1.0909517777213535,1.0940024883133472,1.0879010671293599,0.0027384521396003714,20.51301824747898,16.451299398039527,16.723873519212546,67.71780790883263,-9917.0,50.50184502469835,1.0903726765687713,1.0917778685404818,1.0904968064866392,1.0908364157198012,1.096643625515683,1.0865419194927937,1.0919960140572875,1.0936193515458037,1.090628378959299,1.0949869866437922,1.0890050414707828,1.0966103241323084,1.0876374063727943,1.0944544061601822,0.19927497531184724,-35.73345980478427,0.0019612637018662227,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-20,1.09192307078872,1.0940236156068777,1.0915300581320622,1.0925465828289964,6435.0,1.091067577516251,1.0915357432948014,1.0904229484963746,0.00043904746179657117,0.0001855303939836455,0.00025351706781292566,54.742346644315546,68.03783630935122,68.88940979415433,1.091067577516251,1.0941752863477179,1.0879598686847842,0.002720959663544309,20.902750889475108,15.374414095558372,16.617822864333146,96.75801651048879,-3482.0,52.476729980074374,1.0903726765687713,1.0920890306682423,1.0904968064866392,1.0904880795943628,1.0966032145842015,1.0859451556250534,1.0927000855226454,1.0938701129132287,1.0913765554384132,1.095193642997461,1.09020652804783,1.0963636703880442,1.0888829979635977,1.0944271817113425,0.25871169589397613,-31.962163690648776,0.0029361147334983073,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-21,1.0905679524727427,1.0911550937388506,1.088737953342258,1.0893559232398196,9435.0,1.0910067883940087,1.091328141384803,1.0904643849448836,0.00020248056043170592,0.0001889204272732576,1.3560133158448324e-05,42.77698824592443,15.114424052687227,49.13960018575139,1.0910067883940087,1.0941973756768422,1.0878162011111752,0.0027986503652010246,18.870882896921636,21.006083531104032,15.813297736739711,-62.114012995254754,-12917.0,45.85959044184074,1.088737953342258,1.0917072895531164,1.0904968064866392,1.0904880795943628,1.0966032145842015,1.086024099049835,1.0897496567736427,1.0907613602050272,1.0883442198084348,1.0921667971702351,1.0873325163770502,1.0931785006016197,1.0859270794118423,1.0943231205377373,-0.1785226341128432,-84.88557594731277,0.0032110221325432065,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-22,1.089350670273264,1.0908016841111503,1.0882294279531164,1.0903047659110916,5107.0,1.091025355951412,1.0912306770539735,1.090568379343778,9.051980453023134e-05,0.00016924030272465237,-7.872049819442102e-05,46.520571353811135,32.18976707182725,38.44734247795523,1.091025355951412,1.0941949945925808,1.0878557173102432,0.002782479350403374,17.624801393282326,20.924437724192757,15.29517195971867,-57.20816890302441,-7810.0,51.12613092394947,1.0882294279531164,1.0914530268585456,1.0904968064866392,1.0904690785959685,1.0966032145842015,1.0881028072665606,1.089778625991786,1.0913278240304558,1.088755567872422,1.09235088214982,1.0872063698337522,1.0939000801884897,1.086183311714388,1.094269047142912,-0.08099798896351595,-67.81023292817275,0.003168870134540036,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-23,1.089451176779502,1.0920331272455235,1.0884150800980967,1.0910482935945705,1560.0,1.091087872464779,1.091213307200697,1.0906912278330683,6.108244853719746e-05,0.0001476087318871614,-8.652628334996393e-05,49.3186050843476,43.72233835770617,30.342176494073545,1.091087872464779,1.0942071324017082,1.0879686125278498,0.0028421627644764722,19.117049072070373,19.02182219377067,14.22049428931978,-21.226482958676275,-6250.0,49.994732943356105,1.0882294279531164,1.0914530268585456,1.0904968064866392,1.0908257772515544,1.0966032145842015,1.0889774171663296,1.0904988336460635,1.0925825871940302,1.0889645400466035,1.0941168807934902,1.0868807864986367,1.096200634341457,1.0853464928991767,1.0942553935450239,-0.02462180865651087,-56.27766164229383,0.0030430867399955375,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-24,1.0914173669132623,1.09254351635576,1.090694999974907,1.0910674888157212,9785.0,1.0911450044078288,1.0911994197354613,1.090807433019078,3.8854139420285705e-05,0.00012585781339378624,-8.700367397350054e-05,49.3922197148048,44.02006803366653,39.97739115439998,1.0911450044078288,1.094218485357065,1.0880715234585927,0.0027711880227890844,19.52174225603642,18.115502551650696,13.471623140861993,23.43073255867952,3535.0,59.675130339829096,1.0884150800980967,1.091126521779997,1.0904968064866392,1.0908257772515544,1.0966032145842015,1.088869426012803,1.0914353350487962,1.0921756701226855,1.0903271537418324,1.0932838514296492,1.0895868186679432,1.0940241865035385,1.0884786373609794,1.09419275801108,-0.06095443209424012,-55.97993196633347,0.0028641812015450796,1.0946766257639746,1.086316987209304,1.0904968064866392
2023-03-25,1.0907643303630152,1.093134686188868,1.0894579664226989,1.0906649390295549,6548.0,1.0913365732300067,1.0911485168110893,1.0912362911756501,-1.1116218350482043e-05,9.846300704493259e-05,-0.00010957922539541463,47.823420457323266,37.77627347398328,41.83955995511866,1.0913365732300067,1.0937088879493628,1.0889642585106505,0.0028358688616019444,17.713881719518344,19.553654104933393,12.861983079694586,-9.006393867724901,-3013.0,59.50223013296501,1.0894579664226989,1.091126521779997,1.0904968064866392,1.0908257772515544,1.0966032145842015,1.0897787404759394,1.091085863880374,1.092713761338049,1.08903704157188,1.094762583646543,1.0874091441142049,1.0963904811042182,1.0853603218057108,1.0941472561160543,-0.1508802021185307,-62.22372652601672,0.0025797142009009733,1.0946766257639746,1.0878905229645066,1.0912835743642406
2023-03-26,1.0899739750177257,1.0908995904888485,1.0897154111713812,1.091324148964897,2826.0,1.0914377840273608,1.0911652436828805,1.091439896033702,2.446444544279558e-06,7.925969454480198e-05,-7.681325000052242e-05,50.591021790037885,48.0010246710376,43.26578872622914,1.0914377840273608,1.093618919701123,1.0892566483535986,0.002717891037020905,17.16260311840043,18.945119439725953,12.295888737181993,-48.265422881486366,-187.0,53.14301638401917,1.0894579664226989,1.091126521779997,1.0904968064866392,1.0908116334677094,1.0966032145842015,1.0870639775761985,1.0906463835417088,1.0915773559120365,1.0903931765945691,1.0918305628591762,1.0894622042242414,1.092761535229504,1.0892089972771017,1.0941252670691755,-0.06073896610481189,-51.9989753289624,0.0023497452659393403,1.0946766257639746,1.0880123618687196,1.0913444938163472
2023-03-27,1.0893468172353291,1.0918344199732908,1.0881099232956275,1.0892415556386483,8629.0,1.091395888765729,1.0909820352977155,1.0915652701188872,-0.00015308821818260654,3.279011199932028e-05,-0.00018587833018192683,42.856853471471645,17.232885888701862,34.336728011240915,1.091395888765729,1.093708032239517,1.0890837452919409,0.002789791439923932,15.525971346787761,21.24912559681667,12.52922389888021,-116.36776110157135,-8816.0,46.42484594420975,1.0881099232956275,1.0910667694512526,1.0904968064866392,1.0908364565071533,1.0966032145842015,1.086673117198601,1.0897286329691889,1.0913473426427502,1.087622845965087,1.0934531296468522,1.0860041362915256,1.0950718393204135,1.0838983492874237,1.0940425322327567,-0.45161946937014585,-82.76711411129814,0.0017887295980401063,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-03-28,1.089879190230204,1.0913597437188571,1.0901037708574333,1.0915037740376705,9325.0,1.0914847109290657,1.0910317247015207,1.0917326396577565,-9.273939825238386e-05,7.684209948979452e-06,-0.00010042360820136332,51.525787061920205,51.68272444810901,38.97221166928282,1.0914847109290657,1.0936664443285822,1.0893029775295493,0.0027418197713728514,14.669216913009372,20.076555960923763,12.745892263314268,-29.016170998979728,509.0,54.00902533179864,1.0881099232956275,1.0910667694512526,1.0904968064866392,1.0905305102568112,1.0966032145842015,1.0874702088365749,1.0909890962046536,1.0918744215518739,1.09061844869045,1.0922450690660774,1.0897331233432297,1.0931303944132977,1.0893624758290261,1.0939816763934256,-0.06405459381936263,-48.31727555189099,0.0014315711604373504,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-03-29,1.090159502830058,1.0929604696311381,1.0900278240247505,1.0911083106734871,4138.0,1.0914749190551758,1.0910390186036127,1.0917489035533654,-7.59476350709054e-05,-9.042159054997518e-06,-6.69054760159079e-05,50.095072669770744,50.702458295902794,39.87268954423789,1.0914749190551758,1.0936615584745872,1.0892882796357644,0.0027554501881596207,17.703540285284475,18.550297102254735,12.00230236069458,0.6960248004547619,-3629.0,53.36014849331294,1.0900278240247505,1.0906223047422476,1.0904968064866392,1.0904970621425476,1.096317247307475,1.090112715409623,1.0913655347764586,1.0927032455281667,1.089770599921779,1.0942981803828462,1.088432889170071,1.0956358911345543,1.0868379543153914,1.093958741736111,-0.04704650973722524,-49.297541704097206,0.0011527252032017543,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-03-30,1.091569439536296,1.0918855464204533,1.0888980517081546,1.0900884569056304,8693.0,1.09141991156354,1.0909484889180907,1.091770932584336,-0.00014328205126679094,-3.58901374973562e-05,-0.00010739191376943474,46.508520386019825,33.45682368761288,45.28066881054156,1.09141991156354,1.093686483681045,1.0891533394460349,0.0027720247970267017,16.3407089135845,20.033439811737992,11.870143271150244,-77.46782858429448,-12322.0,53.817565618683496,1.0888980517081546,1.0906223047422476,1.0904968064866392,1.0901392585510676,1.0961247073034341,1.0888408838268728,1.0902906850114127,1.0916833183146708,1.088695823602372,1.0932781797237114,1.087303190299114,1.0946708130269696,1.0857083288900733,1.093892410092408,-0.22379904486677926,-66.54317631238712,0.0007534943669007532,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-03-31,1.090962808457409,1.0930967093841164,1.0903823860489141,1.0918487619924824,9264.0,1.0914464998843112,1.0910342292108899,1.091783266327884,-5.3980894050287276e-05,-3.950828880794242e-05,-1.4472605242344855e-05,52.79113521615317,63.22342286463122,49.12756828271563,1.0914464998843112,1.0937200841925503,1.089172915576072,0.0027888982028452243,18.183713186828278,18.48993100895348,11.081917367582873,31.531981636105144,-3058.0,57.07461833435438,1.0888980517081546,1.0906223047422476,1.0912835743642406,1.0898178709747648,1.095868359876581,1.0891435857859812,1.091775952475171,1.0931695189014277,1.0904551955662254,1.0944902758103732,1.0890616291399686,1.09588384223663,1.0877408722310231,1.0938523941255727,-0.03689208716864956,-36.77657713536878,0.0006044320220111032,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-04-01,1.0909729930336047,1.0918150345863886,1.0903604626464365,1.0910949502492908,8842.0,1.0914145999750544,1.0910400121669281,1.0917529474269914,-4.353356356179283e-05,-4.031334375871251e-05,-3.220219803080325e-06,50.07864588028077,50.476534735914896,49.05226042938633,1.0914145999750544,1.093689115761905,1.0891400841882037,0.0026959982845024145,17.46670318086581,17.81893090041486,10.361653161198316,-22.371334713498438,-11900.0,47.52161807264719,1.0903604626464365,1.0906223047422476,1.0913444938163472,1.0898178709747648,1.0949144736089722,1.0888469784375665,1.0910901491607052,1.091819835674974,1.0903652637350219,1.0925447211006574,1.089635577220753,1.0932744076149261,1.0889106917950697,1.0938034308363984,-0.13286688206436414,-49.523465264085104,0.0004932351308495342,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-04-02,1.0925322792952044,1.0935037661564202,1.0905896058772286,1.0922026194376777,7721.0,1.0914090797906075,1.0911507366689044,1.0916668575854669,5.3508850721417645e-05,-2.154890486268648e-05,7.505775558410412e-05,53.83248293152212,69.20712013143292,60.969025910659674,1.0914090797906075,1.0936753680065523,1.0891427915746628,0.0027115812841230678,20.574335961039527,16.451062191910605,10.416987847517193,58.379557876142236,-4179.0,54.278189685702465,1.0903604626464365,1.090806844726024,1.0913932745298012,1.0898178709747648,1.0938818784525413,1.0890777615762113,1.0920986638237755,1.0936077217703224,1.0906935614911308,1.095012824102967,1.089184503544584,1.096521882049514,1.0877794012119393,1.093777445658348,0.26131920129390807,-30.792879868567088,0.000609512551186242,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-04-03,1.0909074394116711,1.0934248854393696,1.089890876831122,1.0911893983747405,8002.0,1.0913691791679332,1.0911544187361268,1.0916079783797246,4.810269335031592e-05,-7.618585220085998e-06,5.572127857040191e-05,50.11988480565295,57.09241367592274,58.925356181090194,1.0913691791679332,1.093621389785538,1.0891169685503284,0.0027703260929891056,18.69962420832515,16.753623510267854,10.064983060374374,12.727650580641882,-12181.0,46.97625576962741,1.089890876831122,1.090806844726024,1.0913932745298012,1.0898178709747648,1.0938818784525413,1.0900753894158384,1.0915017202150772,1.0931125635990324,1.0895785549907848,1.0950357288233248,1.0879677116068296,1.09664657220728,1.0860445463825372,1.093742054202668,0.08113625577979011,-42.90758632407726,0.0006906048681809551,1.0946766257639746,1.0881099232956275,1.0913932745298012
2023-04-04,1.0920431918572437,1.0924279162555985,1.0896815480400153,1.091329171192213,5225.0,1.0912264827502056,1.0911710618271826,1.091326395827672,5.4468889472136794e-05,4.79890971835856e-06,4.966997975377823e-05,50.62575280850036,59.683753859163275,61.99442922217298,1.0912264827502056,1.093072476830227,1.0893804886701843,0.0027686148160315466,17.374669389977495,16.106607334304485,9.616582602254892,-6.454187707448549,-6956.0,49.03787491254838,1.0896815480400153,1.090806844726024,1.0913932745298012,1.0896055560969025,1.093475514978243,1.0904489751447812,1.0911462118292758,1.0926108756185364,1.0898645074029532,1.0938925800448591,1.0883998436136926,1.0953572438341197,1.0871181391873699,1.093715959236085,0.025743828141400193,-40.316246140836725,0.0007683139910730219,1.0940236156068777,1.0881099232956275,1.0910667694512526
2023-04-05,1.0913238513650423,1.0921952592934139,1.0892102386695104,1.0900782090813812,3978.0,1.0911202241804392,1.0910669806132969,1.0912232380851692,-4.0955927415931015e-05,-4.352057708499355e-06,-3.660386970743166e-05,46.11775174860749,36.49134460443723,51.08917071317442,1.0911202241804392,1.0929736996345443,1.089266748726334,0.0027840723737366855,16.044045461626048,16.082295106533774,8.93818813596293,-61.09513206500995,-10934.0,44.22568056310326,1.0892102386695104,1.0912009089322874,1.0913932745298012,1.0895150758086989,1.093475514978243,1.091979086238263,1.0904945690147685,1.0917788993600266,1.088793878736123,1.093479589638672,1.087509548390865,1.09476391998393,1.0858088581122196,1.0936914917666716,-0.09067081042015701,-63.50865539556277,0.0006149754452122735,1.0940236156068777,1.0881099232956275,1.0910667694512526
2023-04-06,1.0884664683927034,1.0908312694215558,1.0879735597230575,1.0890698094613824,8373.0,1.0909926206201148,1.090876773836924,1.0911633085568115,-0.0001956943613032891,-4.262051842745731e-05,-0.00015307384287583178,42.80859959099937,19.822944252341706,38.6660142386474,1.0909926206201148,1.093032411992361,1.0889528292478687,0.0027893321826482297,14.869949161954302,18.072258470438662,8.994102684651864,-149.94011702303843,-19307.0,39.71928666701465,1.0879735597230575,1.0907386629397389,1.091325092743516,1.0895150758086989,1.0930282448091098,1.09099269819143,1.0892915462019985,1.0906095326809395,1.0877518229824412,1.0921492559004968,1.0864338365035002,1.0934672423794378,1.084894113283943,1.093622257473813,-0.14625294268574285,-80.1770557476583,0.00013172820887419334,1.0940236156068777,1.0879735597230575,1.0909985876649677
2023-04-07,1.0894189282167135,1.0907655782622951,1.088706068076783,1.0905225913098142,6907.0,1.0908920733593441,1.0908430421676756,1.09100697873149,-0.00019880661235105457,-7.385773721217676e-05,-0.0001249488751388778,48.5377449059274,46.0928831043063,34.13572398702841,1.0908920733593441,1.092812909370273,1.0889712373484153,0.0027372020399956485,14.070780331113642,17.100985097869007,9.046023337005874,-78.97517405728995,-12400.0,37.950897586097355,1.0879735597230575,1.0907386629397389,1.091325092743516,1.0895150758086989,1.0930282448091098,1.0919548609252594,1.0899980792162973,1.0912900903558116,1.0892305801702995,1.0920575894018094,1.0879385690307852,1.0933496005413237,1.0871710699847874,1.0935758176135755,-0.07344817356448319,-53.9071168956937,-0.00029195504233081593,1.0940236156068777,1.0879735597230575,1.0909985876649677
2023-04-08,1.0906030585524478,1.0912861590574494,1.0888262779470674,1.0893610888027256,7097.0,1.0907475419770898,1.090701903751966,1.090863724019992,-0.0002916348539097058,-0.00011741316055168257,-0.00017422169335802322,44.68373354720045,25.090005163232433,30.335277506626813,1.0907475419770898,1.0926724083558217,1.0888226755983579,0.0027173934021661006,14.529350895639606,15.995240837378171,8.742901990199453,-85.08472484849875,-19497.0,37.74356138246571,1.088706068076783,1.0907386629397389,1.091325092743516,1.0899947797225817,1.0930282448091098,1.0911188436947004,1.0898245086024143,1.0908227392577612,1.0883628581473792,1.0922843897127963,1.0873646274920323,1.0932826203681432,1.0859029770369972,1.0935270682703855,0.010973981249473574,-74.90999483676757,-0.0008648894870399992,1.0940236156068777,1.0879735597230575,1.0909985876649677
2023-04-09,1.0907393994385488,1.0912264068618505,1.0890775388187637,1.0901634087230485,6656.0,1.0906283832717925,1.0906506185111169,1.0906810383478778,-0.00029703733038854985,-0.00015333799451905603,-0.00014369933586949382,47.768873668362026,39.59796124029005,36.92694983594293,1.0906283832717925,1.0923803102457585,1.0888764562978264,0.0026767844479461496,13.69621753748482,15.078051294014694,8.46143216816492,-49.17845332524012,-12841.0,42.807576652068605,1.0888262779470674,1.0907386629397389,1.091325092743516,1.0903881636613826,1.0930282448091098,1.0903808406475477,1.0901557848012209,1.091234030783678,1.0890851627405913,1.0923046528443077,1.088006916758134,1.0933828988267649,1.0869362946975045,1.0934864745720754,-0.12279987907543033,-60.40203875970995,-0.0013678863116983742,1.0935037661564202,1.0879735597230575,1.0907386629397389
2023-04-10,1.0895501512830905,1.0914670852763273,1.0877526724185904,1.0892657283890401,9984.0,1.0906238735292533,1.0905187242137764,1.0908017955182998,-0.00036949482629267116,-0.00019656936087377906,-0.0001729254654188921,44.760863441946285,26.309012501344984,30.332326301622487,1.0906238735292533,1.0923892917602407,1.0888584552982659,0.002750900762931202,12.375263033908555,17.06390816190239,8.99465506646228,-111.88337256739364,-22825.0,42.252292380256975,1.0877526724185904,1.0906282192875052,1.090888144012734,1.0909206501514932,1.0930282448091098,1.0923834530920795,1.089495162027986,1.0912376516373816,1.0875232387796447,1.093209574885723,1.0857807491702491,1.0949520644951185,1.0838088259219079,1.0934156642912631,-0.16887253688955273,-73.69098749865502,-0.0019604562081498855,1.0935037661564202,1.0877526724185904,1.0906282192875052
2023-04-11,1.0884268002969617,1.0887681470890525,1.086824889826391,1.0887469237699134,5259.0,1.0905459814221945,1.090349981314361,1.0908247684241192,-0.00046343887587685373,-0.000249943263874394,-0.00021349561200245974,43.072742197376,28.777804057857466,31.56159259983083,1.0905459814221945,1.0924893431884024,1.0886026196559866,0.0027287534629110515,11.584582295650826,18.402248565412947,9.976146453116316,-213.24369049039726,-28084.0,34.65822284116821,1.086824889826391,1.0901248876328804,1.0904242527166343,1.0910196941475514,1.092132650641569,1.0917085767511874,1.0881133202284523,1.0894017506305136,1.0874584933678522,1.0900565774911137,1.0861700629657909,1.091345007893175,1.0855152361051907,1.0933665726616966,-0.12306644724273674,-71.22219594214253,-0.00267663984464539,1.0935037661564202,1.086824889826391,1.0901643279914057
2023-04-12,1.087113400087959,1.0887007769801633,1.0866780550706294,1.0870410795172116,9286.0,1.0903456207183266,1.0900348478098705,1.0907578471978103,-0.0006678391528220917,-0.00033352244166393356,-0.00033431671115815816,37.99828698037378,5.318485385909766,20.135100648370738,1.0903456207183266,1.0927996951419636,1.0878915462946896,0.0026816188369376925,10.946189136168707,17.77926771745046,10.962674325403256,-211.41017750120903,-37370.0,29.03826034675255,1.0866780550706294,1.089552985663114,1.0903508353387537,1.0911373375135605,1.092132650641569,1.0907169535107293,1.0874733038560016,1.0882685526413738,1.08624583073184,1.0894960257655355,1.0854505819464677,1.0902912745509077,1.084223108822306,1.0932717790961877,-0.4403249463320713,-94.68151461409023,-0.0037450589276510904,1.0935037661564202,1.0866780550706294,1.0900909106135248
2023-04-13,1.0884189549315222,1.089362234905363,1.0862436089737821,1.0883762597694053,6901.0,1.0902110592660108,1.089876887044112,1.0906762824787901,-0.0007138610117598532,-0.0004095901556831175,-0.0003042708560767357,43.599182935339634,29.374719334220657,21.157002925995965,1.0902110592660108,1.0927842891310584,1.0876378294009632,0.002712833629412212,11.788974830298846,16.319358135217406,11.330881937762667,-149.2676773375388,-30469.0,36.2007066692111,1.0862436089737821,1.089219434133598,1.0901336122903298,1.0911373375135605,1.092132650641569,1.0917647702196402,1.087994034549517,1.0897444601252517,1.0866258341936708,1.091112660481098,1.084875408617936,1.0928630860568327,1.0835072082620898,1.0932094352435522,-0.24917084248848864,-70.62528066577934,-0.004757267202204485,1.0935037661564202,1.0862436089737821,1.0898736875651012
2023-04-14,1.0860976838127934,1.0884697360858628,1.0847134154006088,1.0865419194927937,5917.0,1.0900049082891727,1.0895592710868436,1.0906134224082773,-0.0008881119943979776,-0.0005052945234260895,-0.00038281747097188815,38.459021782441326,20.80126428374872,18.498156334626383,1.0900049082891727,1.0930219987758003,1.0869878178025452,0.0027873684191151967,10.65418276238824,18.669721862702072,12.473996634434155,-198.20433484477468,-36386.0,28.1549263598059,1.0847134154006088,1.088090250338468,1.0893685155037431,1.0911373375135605,1.091709216182715,1.092072166894112,1.0865750236597551,1.0884366319189014,1.0846803112336474,1.0903313443450091,1.0828187029745011,1.0921929526041554,1.0809239905483934,1.0931429139474493,-0.5182829489823515,-79.19873571625128,-0.006007519954720486,1.0935037661564202,1.0847134154006088,1.0891085907785145
